,Item (Texto),GravedadMode
351,"Del Comité de Detener a una campaña presidencial, Jennifer Pedraza salta a la arena política. El líder estudiantil será el Jefe de Debate del Presidencial Preescolar Jorge Enrique Robledo.Jennifer Pedraza, Activista reconocido que ha conocido al país por su participaciónEn las diferentes movilizaciones que se han realizado en los últimos meses, anunció en sus redes sociales que será el Jefe de Debate de la Dirección Presidencial Jorge Enrique Robledo.",0
352,"Del Comité de Detener a una campaña presidencial, Jennifer Pedraza salta a la arena política. El líder estudiantil será el Jefe de Debate del Presidencial Preescolar Jorge Enrique Robledo.Jennifer Pedraza, Activista reconocido que ha conocido al país por su participaciónEn las diferentes movilizaciones que se han realizado en los últimos meses, anunció las redes sociales de que ella será el jefe de debate de la afirmación presidencial Jorge Enrique Robledo.",0
353,"Los diálogos anteriores entre el Comité Nacional del Comité y el Gobierno parecen estancados después de la reunión privada que se llevó a cabo el jueves y que ambas partes dieron versiones muy diferentes. El presidente de la Central Unitaria de Trabajadores (Corte), Francisco Maltés, lamentó quePor el gobierno nacional no hubo respuesta al documento de garantías para el ejercicio de la protesta que se había basado el lunes.",2
354,"Adjunto con bombas bombales en Cúcuta: ¿Tienes que repensar la seguridad en las unidades militares? Por su parte, el congresista Ciro Ramírez dijo que el fondo del asunto es que ""hay un ataque claro contra todos los colombianos, hemos fortalecido grupos delictivos, enérgicos., los espacios ocupados que quedan las antiguas FARC, se fortalecieron porque hoy Colombia está llena de cocaína, y eso permite fortalecer las economías ilegales "". El senador del Centro Democrático aprovechó la oportunidad de comparar el desempleo nacional, que ha sido un ataque terrorista porMás de un mes, ""el desempleo y el bloqueo fue un ataque terrorista porque los colombianos vieron cómo secuestraron a la tercera ciudad en el país, quemaron 27 ciudades, atacaron misiones médicas y solo el día en que anuncian la suspensión de las protestas que vemos.comportamiento.",3
355,"Uribe, Petro y Duke, indicó a los oportunistas para felicitar a Egan para el Giro de Italia ... en Twitter, también destacaron comentarios en los que consideraba que los mensajes de Duke, Petro y Uribe, pero la victoria de Egan se unió al país. Uno de ellos.Fue el de Mauricio Jaramillo Marín, quien Trinó: ""Le dicen a Petro Oportunista por Tweeting sobre Egan. Le dicen al presidente oportunista que lo felicitará. Y otros. ¿Cuál es la diferencia? (Creo que, por el contrario, esto no es oportunismo: La victoria a su vez es algo que nos une, que está por encima de las rivalidades) "".",0
356,"En algunas áreas de la capital, la plantación continúa siendo presentada, así como los hechos de violencia y enfrentamientos entre los manifestantes y la fuerza pública. Ese fue el caso de la noche del martes y el amanecer el miércoles, cuando Cristian David Castillo resultó gravemente herido en su cabeza., mientras que en la Avenida Ciudad de Cali, a la altura de la avenida, en medio de los disturbios que se presentaban en su lugar. Vaste los intentos de salvar su vida, murió cuando fue trasladado en una ambulancia a un centro médico, producto.De una huelga cardiorrespiratoria generada por un golpe con un objeto enérgico, según la Secretaría del Gobierno.",3
357,"Pero esto no ha servido para calmar a la indignación. Y con el paso del tiempo, las protestas se han dividido aún más en una sociedad ya polarizada: los partidarios dicen que las marchas son la única manera de obtener un director para escucharlos, y los oponentes dicenQue los mensajes de los manifestantes se han hecho eclipsados por los actos violentos de algunos de ellos.",2
358,"Llegada nacional 2021, un hito en la protesta social de Colombia. ""El desempleo cívico nacional de 1977 fue el gran día de la segunda mitad del siglo XX, la primera fue, sin duda, el Bogotazo (1948). Este desempleo fue muy grande, pero duró dos días en Bogotá y un día en la mayor parte del territorio. . Hubo 19 muertos en la capital y dos o tres en el resto del país, en comparación con el desempleo actual fue bastante pacífico "", dijo Anadolu Mauricio Archila Neira, profesor de la Universidad Nacional de Colombia e investigadora del Centro de Investigación y Educación Popular (CINEP). Según Archila Neira, la aparición de violencia paramilitar en la década de 1980 inhibió los movimientos sociales. ""La teoría de los paramilitares fue la de los peces en el agua. El agua fue la población civil y para terminar de los guerrilleros, luego fue destruido por organizaciones sociales"", dijo el profesor. ""Los movimientos sociales debilitan mucho porque matan a sus líderes, destruyen a las organizaciones, erradiquen la sangre y el fuego de la protesta. Hay áreas que fueron pacificadas a la sangre y el fuego por paramilitares, a veces incluso por las tropas del ejército, la policía, la marina y el DAS. (Departamento de Seguridad Administrativa) "", explicó. La protesta social en el país comenzó a reactivarse de 2006, según la base de datos de luchas sociales en Colombia de Cícep.",1
359,"Sin duda, el arresto nacional dejó una fuerte marca en la inflación en mayo. La última causó presiones alcistas sin precedentes en los costos de los alimentos, ya que el grupo presentó un avance histórico del 5,4%, explicando así alrededor del 90% de la inflación total en el mes, yExcepcionando ampliamente lo que se observó en el shock más reciente sobrefood, es decir, el conductor de camiones 2016.Como se observó, este tipo de efectos en los precios del lado de la oferta generalmente se corrigen rápidamente, la tendencia que debe observarse una vez que se levanten los bloqueos.",2
360,"Todas las fuentes consultadas para este informe, incluidas las invludidas, dijeron que el desempleo debería tener cierta influencia en el aumento de los contagios y la muerte. Pero se diferenciaron en la relevancia que pueden haber tenido.",2
361,"La población vivió una noche de miedo y caos debido a los enfrentamientos entre los manifestantes y la fuerza pública, un choque que culminó con la sede de la sede del Palacio de la Justicia Municipal. Vídeos mostró las razas de la gente y las asusencias debido a detonaciones deArmas de fuego. Además, Camilo Andrés Arango García, un estudiante de derecho, murió al recibir un tiro y colectivos, aseguramos que eran uniformes durante los enfrentamientos de ayer.",3
362,"En un marco complejo, se vivió una situación inusual en una de las ciudades donde se presentaron protestas. Durante las manifestaciones de Buenaventura, se conocía un video donde un hombre con flores y un globo en forma de corazón se acercaba a una mujer para expresar su amor.",0
363,"Los oficiales de policía son héroes: la firme defensa del Ministro Molano durante el movimiento de la censura. El funcionario respondió a los ataques que la oposición lo hizo, quien lo enfrentó bajo el argumento de que la Orden Pública ha sido manejada durante el desempleo nacional. En este punto, destacó el papel del escuadrón anti-tisturbano móvil, donde dijo que aquellos que integraron estas unidades eran héroes. ""Quiero hablar de la ESMAD, que afecta a las manifestaciones son violentas y no a la ESMAD (...), me gustaría invitarlos (congresistas) a hablar con un policía de ESMAD, los oficiales de policía son algunos héroes, 105 países de El mundo tiene a la policía como la ESMAD, y la de Colombia es una de las reconocidas, se regulan, tiene capacitación formada en derechos humanos, e incluso así, así como si estuvieran en contra de la sociedad cuando buscan garantizar la manifestación pacífica "", dijo Molano. . De la misma manera el rechazo del prejugrado de que la fuerza pública ha recibido durante su acción en el desempleo nacional ""Por supuesto, hemos sido prejuzgados de todo tipo de delitos, mientras que muchas veces la mentira va rápido, se mueve en las redes, a la Los funcionarios nos corresponden a decir la verdad, aquí no se puede atar a estigmatizar la protesta, se ha garantizado, se han garantizado miles de colombianos, más de 8,000 actividades en más de 700 municipios de Colombia, esa responsabilidad y asume que fuerza pública. con cada garantía "".",1
364,"Miles de colombianos se manifiestan en todo el país en el 12 de mayo, en el tercer día del desempleo nacional, ya que comenzaron las protestas antigubernamentales el 28 de abril. Las movilizaciones de este miércoles, que tienen lugar de manera pacífica, fueron convocadas por el Comité Nacional.De parada en respuesta a la falta de un acuerdo con el presidente Iván Duque durante la primera reunión celebrada el lunes pasado para negociar sus propuestas sociales y económicas y la seguridad para encontrar una salida a la crisis.",1
